Sample_1,Sample_2,Jaccard,Euclidean,Cosine,Joint_Similarity,Common_Substance
SAM_063,SAM_075,0.25,0.698700316,0.577312769,0.509357446,Tetramisole or levamisole
SAM_063,SAM_075,0.25,0.698700316,0.577312769,0.509357446,Meconine
SAM_063,SAM_075,0.25,0.698700316,0.577312769,0.509357446,Caffeine
SAM_072,SAM_079,0.3,0.663889689,0.562531188,0.509344201,Heroin
SAM_072,SAM_079,0.3,0.663889689,0.562531188,0.509344201,Acetylcodeine
SAM_072,SAM_079,0.3,0.663889689,0.562531188,0.509344201,Papaverine
SAM_017,SAM_057,0.416666667,0.69718129,0.416848431,0.509298292,Ecgonidine methyl ester
SAM_017,SAM_057,0.416666667,0.69718129,0.416848431,0.509298292,Cocaine
SAM_017,SAM_057,0.416666667,0.69718129,0.416848431,0.509298292,Acetaminophen
SAM_017,SAM_057,0.416666667,0.69718129,0.416848431,0.509298292,Heroin
SAM_017,SAM_057,0.416666667,0.69718129,0.416848431,0.509298292,Caffeine
SAM_067,SAM_070,0.25,0.674997649,0.599907444,0.509217755,Acetaminophen
SAM_067,SAM_070,0.25,0.674997649,0.599907444,0.509217755,Diacetamate
SAM_017,SAM_035,0.285714286,0.731724089,0.508806033,0.508748715,Caffeine
SAM_017,SAM_035,0.285714286,0.731724089,0.508806033,0.508748715,Ecgonidine methyl ester
SAM_017,SAM_035,0.285714286,0.731724089,0.508806033,0.508748715,Cocaine
SAM_017,SAM_035,0.285714286,0.731724089,0.508806033,0.508748715,Acetaminophen
SAM_007,SAM_051,0.181818182,0.747782071,0.593831408,0.508670762,Meconine
SAM_007,SAM_051,0.181818182,0.747782071,0.593831408,0.508670762,Acetaminophen
SAM_006,SAM_088,0.266666667,0.753846567,0.50487027,0.508425259,Meconine
SAM_006,SAM_088,0.266666667,0.753846567,0.50487027,0.508425259,Caffeine
SAM_006,SAM_088,0.266666667,0.753846567,0.50487027,0.508425259,Acetylcodeine
SAM_006,SAM_088,0.266666667,0.753846567,0.50487027,0.508425259,Phenacetin
SAM_069,SAM_096,0.363636364,0.677628287,0.484545021,0.508362642,Meconine
SAM_069,SAM_096,0.363636364,0.677628287,0.484545021,0.508362642,Cocaine
SAM_069,SAM_096,0.363636364,0.677628287,0.484545021,0.508362642,Heroin
SAM_069,SAM_096,0.363636364,0.677628287,0.484545021,0.508362642,Acetaminophen
SAM_074,SAM_086,0.363636364,0.682889835,0.479291702,0.508312824,Caffeine
SAM_074,SAM_086,0.363636364,0.682889835,0.479291702,0.508312824,Heroin
SAM_074,SAM_086,0.363636364,0.682889835,0.479291702,0.508312824,Cocaine
SAM_074,SAM_086,0.363636364,0.682889835,0.479291702,0.508312824,Noscapine
SAM_018,SAM_050,0.230769231,0.760234022,0.533149912,0.508302043,Triacetin
SAM_018,SAM_050,0.230769231,0.760234022,0.533149912,0.508302043,Ecgonidine methyl ester
SAM_018,SAM_050,0.230769231,0.760234022,0.533149912,0.508302043,Diacetamate
SAM_040,SAM_073,0.333333333,0.704019668,0.487663658,0.508132134,Phenacetin
SAM_040,SAM_073,0.333333333,0.704019668,0.487663658,0.508132134,Acetylcodeine
SAM_040,SAM_073,0.333333333,0.704019668,0.487663658,0.508132134,6-Monoacetylmorphine
SAM_040,SAM_073,0.333333333,0.704019668,0.487663658,0.508132134,Hydrocotarnine
SAM_018,SAM_089,0.3125,0.755213328,0.457920525,0.508038377,Triacetin
SAM_018,SAM_089,0.3125,0.755213328,0.457920525,0.508038377,Ecgonidine methyl ester
SAM_018,SAM_089,0.3125,0.755213328,0.457920525,0.508038377,Noscapine
SAM_018,SAM_089,0.3125,0.755213328,0.457920525,0.508038377,Tropacocaine
SAM_018,SAM_089,0.3125,0.755213328,0.457920525,0.508038377,6-Monoacetylmorphine
SAM_012,SAM_092,0.307692308,0.732899851,0.483805222,0.507889188,Caffeine
SAM_012,SAM_092,0.307692308,0.732899851,0.483805222,0.507889188,Meconine
SAM_012,SAM_092,0.307692308,0.732899851,0.483805222,0.507889188,Cocaine
SAM_012,SAM_092,0.307692308,0.732899851,0.483805222,0.507889188,Acetylcodeine
SAM_027,SAM_045,0.333333333,0.748069945,0.443982872,0.507817258,Hydrocotarnine
SAM_027,SAM_045,0.333333333,0.748069945,0.443982872,0.507817258,Acetylcodeine
SAM_027,SAM_045,0.333333333,0.748069945,0.443982872,0.507817258,Papaverine
SAM_027,SAM_045,0.333333333,0.748069945,0.443982872,0.507817258,Caffeine
SAM_027,SAM_045,0.333333333,0.748069945,0.443982872,0.507817258,Phenacetin
SAM_011,SAM_094,0.333333333,0.548487856,0.637669289,0.507808551,Heroin
SAM_011,SAM_094,0.333333333,0.548487856,0.637669289,0.507808551,Phenacetin
SAM_022,SAM_035,0.333333333,0.657960765,0.530778087,0.507591602,Ecgonidine methyl ester
SAM_022,SAM_035,0.333333333,0.657960765,0.530778087,0.507591602,Cocaine
SAM_022,SAM_035,0.333333333,0.657960765,0.530778087,0.507591602,Phenacetin
SAM_039,SAM_061,0.307692308,0.744128573,0.471705251,0.507480676,Heroin
SAM_039,SAM_061,0.307692308,0.744128573,0.471705251,0.507480676,Acetylcodeine
SAM_039,SAM_061,0.307692308,0.744128573,0.471705251,0.507480676,Acetaminophen
SAM_039,SAM_061,0.307692308,0.744128573,0.471705251,0.507480676,Phenacetin
SAM_016,SAM_090,0.333333333,0.658906422,0.529370176,0.507424979,Meconine
SAM_016,SAM_090,0.333333333,0.658906422,0.529370176,0.507424979,Phenacetin
SAM_016,SAM_090,0.333333333,0.658906422,0.529370176,0.507424979,Papaverine
SAM_001,SAM_056,0.25,0.751405933,0.520419555,0.507406607,Caffeine
SAM_001,SAM_056,0.25,0.751405933,0.520419555,0.507406607,Acetylcodeine
SAM_001,SAM_056,0.25,0.751405933,0.520419555,0.507406607,Papaverine
SAM_038,SAM_076,0.272727273,0.737360285,0.511661264,0.507293724,Phenacetin
SAM_038,SAM_076,0.272727273,0.737360285,0.511661264,0.507293724,Diacetamate
SAM_038,SAM_076,0.272727273,0.737360285,0.511661264,0.507293724,Papaverine
SAM_010,SAM_019,0.3,0.714353352,0.507177345,0.507176904,Cocaine
SAM_010,SAM_019,0.3,0.714353352,0.507177345,0.507176904,6-Monoacetylmorphine
SAM_010,SAM_019,0.3,0.714353352,0.507177345,0.507176904,Hydrocotarnine
SAM_037,SAM_091,0.375,0.666151399,0.481001367,0.507120426,Ecgonine methyl ester
SAM_037,SAM_091,0.375,0.666151399,0.481001367,0.507120426,Caffeine
SAM_037,SAM_091,0.375,0.666151399,0.481001367,0.507120426,Acetylthebaol
SAM_018,SAM_037,0.272727273,0.728606901,0.518655331,0.50678309,Triacetin
SAM_018,SAM_037,0.272727273,0.728606901,0.518655331,0.50678309,Caffeine
SAM_018,SAM_037,0.272727273,0.728606901,0.518655331,0.50678309,N-hexadecanoic acid
SAM_005,SAM_027,0.333333333,0.75172159,0.437285905,0.506745332,Hydrocotarnine
SAM_005,SAM_027,0.333333333,0.75172159,0.437285905,0.506745332,Meconine
SAM_005,SAM_027,0.333333333,0.75172159,0.437285905,0.506745332,Papaverine
SAM_005,SAM_027,0.333333333,0.75172159,0.437285905,0.506745332,Caffeine
SAM_005,SAM_027,0.333333333,0.75172159,0.437285905,0.506745332,Phenacetin
SAM_038,SAM_094,0.272727273,0.710452025,0.53599145,0.506686261,Heroin
SAM_038,SAM_094,0.272727273,0.710452025,0.53599145,0.506686261,Phenacetin
SAM_038,SAM_094,0.272727273,0.710452025,0.53599145,0.506686261,Papaverine
SAM_043,SAM_089,0.388888889,0.748238735,0.386028355,0.506501756,Triacetin
SAM_043,SAM_089,0.388888889,0.748238735,0.386028355,0.506501756,Ecgonidine methyl ester
SAM_043,SAM_089,0.388888889,0.748238735,0.386028355,0.506501756,Noscapine
SAM_043,SAM_089,0.388888889,0.748238735,0.386028355,0.506501756,Meconine
SAM_043,SAM_089,0.388888889,0.748238735,0.386028355,0.506501756,Papaverine
SAM_043,SAM_089,0.388888889,0.748238735,0.386028355,0.506501756,6-Monoacetylmorphine
SAM_043,SAM_089,0.388888889,0.748238735,0.386028355,0.506501756,Phenacetin
SAM_042,SAM_064,0.333333333,0.546273998,0.63532048,0.506279383,Acetylcodeine
SAM_042,SAM_064,0.333333333,0.546273998,0.63532048,0.506279383,6-Monoacetylmorphine
SAM_082,SAM_088,0.307692308,0.74136662,0.470380139,0.506118693,Meconine
SAM_082,SAM_088,0.307692308,0.74136662,0.470380139,0.506118693,Phenacetin
SAM_082,SAM_088,0.307692308,0.74136662,0.470380139,0.506118693,Acetylcodeine
SAM_082,SAM_088,0.307692308,0.74136662,0.470380139,0.506118693,Papaverine
SAM_030,SAM_048,0.3,0.692763936,0.524998564,0.50611161,P-phenetidine
SAM_030,SAM_048,0.3,0.692763936,0.524998564,0.50611161,Cocaine
SAM_030,SAM_048,0.3,0.692763936,0.524998564,0.50611161,6-Monoacetylmorphine
SAM_019,SAM_030,0.375,0.658960783,0.482692499,0.505322508,Cocaine
SAM_019,SAM_030,0.375,0.658960783,0.482692499,0.505322508,6-Monoacetylmorphine
SAM_019,SAM_030,0.375,0.658960783,0.482692499,0.505322508,Hydrocotarnine
SAM_007,SAM_035,0.25,0.726068,0.538528025,0.505201968,Caffeine
SAM_007,SAM_035,0.25,0.726068,0.538528025,0.505201968,Cocaine
SAM_007,SAM_035,0.25,0.726068,0.538528025,0.505201968,Acetaminophen
SAM_007,SAM_024,0.444444444,0.659110878,0.4146294,0.505147252,Meconine
SAM_007,SAM_024,0.444444444,0.659110878,0.4146294,0.505147252,Caffeine
SAM_007,SAM_024,0.444444444,0.659110878,0.4146294,0.505147252,Papaverine
SAM_007,SAM_024,0.444444444,0.659110878,0.4146294,0.505147252,Hydrocotarnine
SAM_038,SAM_041,0.266666667,0.772028365,0.477355792,0.50507033,Heroin
SAM_038,SAM_041,0.266666667,0.772028365,0.477355792,0.50507033,Phenacetin
SAM_038,SAM_041,0.266666667,0.772028365,0.477355792,0.50507033,Acetylcodeine
SAM_038,SAM_041,0.266666667,0.772028365,0.477355792,0.50507033,Papaverine
SAM_039,SAM_072,0.333333333,0.646093679,0.534525374,0.504949541,Heroin
SAM_039,SAM_072,0.333333333,0.646093679,0.534525374,0.504949541,Acetylcodeine
SAM_039,SAM_072,0.333333333,0.646093679,0.534525374,0.504949541,Papaverine
SAM_017,SAM_092,0.307692308,0.738059714,0.469988775,0.504894351,Caffeine
SAM_017,SAM_092,0.307692308,0.738059714,0.469988775,0.504894351,Meconine
SAM_017,SAM_092,0.307692308,0.738059714,0.469988775,0.504894351,Cocaine
SAM_017,SAM_092,0.307692308,0.738059714,0.469988775,0.504894351,Acetylcodeine
SAM_010,SAM_081,0.333333333,0.70731126,0.474577903,0.504769203,Phenacetin
SAM_010,SAM_081,0.333333333,0.70731126,0.474577903,0.504769203,Cocaine
SAM_010,SAM_081,0.333333333,0.70731126,0.474577903,0.504769203,Acetylcodeine
SAM_010,SAM_081,0.333333333,0.70731126,0.474577903,0.504769203,6-Monoacetylmorphine
SAM_010,SAM_048,0.25,0.738538197,0.524867468,0.504672544,Triacetin
SAM_010,SAM_048,0.25,0.738538197,0.524867468,0.504672544,Cocaine
SAM_010,SAM_048,0.25,0.738538197,0.524867468,0.504672544,6-Monoacetylmorphine
SAM_061,SAM_082,0.357142857,0.735122659,0.423808662,0.504542565,Triacetin
SAM_061,SAM_082,0.357142857,0.735122659,0.423808662,0.504542565,Diacetamate
SAM_061,SAM_082,0.357142857,0.735122659,0.423808662,0.504542565,Acetylcodeine
SAM_061,SAM_082,0.357142857,0.735122659,0.423808662,0.504542565,Acetylthebaol
SAM_061,SAM_082,0.357142857,0.735122659,0.423808662,0.504542565,Phenacetin
SAM_045,SAM_088,0.5,0.691378275,0.327497343,0.504503927,Ecgonidine methyl ester
SAM_045,SAM_088,0.5,0.691378275,0.327497343,0.504503927,Noscapine
SAM_045,SAM_088,0.5,0.691378275,0.327497343,0.504503927,Acetylcodeine
SAM_045,SAM_088,0.5,0.691378275,0.327497343,0.504503927,Papaverine
SAM_045,SAM_088,0.5,0.691378275,0.327497343,0.504503927,Caffeine
SAM_045,SAM_088,0.5,0.691378275,0.327497343,0.504503927,Phenacetin
SAM_015,SAM_049,0.5,0.611750992,0.403913494,0.504208415,Meconine
SAM_015,SAM_049,0.5,0.611750992,0.403913494,0.504208415,Cocaine
SAM_015,SAM_049,0.5,0.611750992,0.403913494,0.504208415,Heroin
SAM_015,SAM_049,0.5,0.611750992,0.403913494,0.504208415,Acetylcodeine
SAM_010,SAM_049,0.3,0.705895237,0.50628835,0.504083467,Cocaine
SAM_010,SAM_049,0.3,0.705895237,0.50628835,0.504083467,Acetylcodeine
SAM_010,SAM_049,0.3,0.705895237,0.50628835,0.504083467,Phenacetin
SAM_079,SAM_080,0.222222222,0.659544151,0.626605851,0.504028892,Cocaine
SAM_079,SAM_080,0.222222222,0.659544151,0.626605851,0.504028892,Acetylcodeine
SAM_047,SAM_091,0.375,0.650462564,0.486803396,0.503915801,Ecgonine methyl ester
SAM_047,SAM_091,0.375,0.650462564,0.486803396,0.503915801,Caffeine
SAM_047,SAM_091,0.375,0.650462564,0.486803396,0.503915801,Heroin
SAM_017,SAM_052,0.384615385,0.709796868,0.419848878,0.503904662,Cocaine
SAM_017,SAM_052,0.384615385,0.709796868,0.419848878,0.503904662,Noscapine
SAM_017,SAM_052,0.384615385,0.709796868,0.419848878,0.503904662,Meconine
SAM_017,SAM_052,0.384615385,0.709796868,0.419848878,0.503904662,Acetylcodeine
SAM_017,SAM_052,0.384615385,0.709796868,0.419848878,0.503904662,Heroin
SAM_056,SAM_082,0.25,0.736999122,0.524072734,0.50389444,Acetylthebaol
SAM_056,SAM_082,0.25,0.736999122,0.524072734,0.50389444,Acetylcodeine
SAM_056,SAM_082,0.25,0.736999122,0.524072734,0.50389444,Papaverine
SAM_004,SAM_086,0.4,0.731080573,0.384223151,0.503892461,Ecgonidine methyl ester
SAM_004,SAM_086,0.4,0.731080573,0.384223151,0.503892461,Cocaine
SAM_004,SAM_086,0.4,0.731080573,0.384223151,0.503892461,Diacetamate
SAM_004,SAM_086,0.4,0.731080573,0.384223151,0.503892461,Meconine
SAM_004,SAM_086,0.4,0.731080573,0.384223151,0.503892461,Heroin
SAM_004,SAM_086,0.4,0.731080573,0.384223151,0.503892461,Papaverine
SAM_040,SAM_059,0.3,0.699352669,0.511606886,0.503732722,Phenacetin
SAM_040,SAM_059,0.3,0.699352669,0.511606886,0.503732722,Acetylcodeine
SAM_040,SAM_059,0.3,0.699352669,0.511606886,0.503732722,6-Monoacetylmorphine
SAM_027,SAM_047,0.333333333,0.698710588,0.478786275,0.503361828,Caffeine
SAM_027,SAM_047,0.333333333,0.698710588,0.478786275,0.503361828,Cocaine
SAM_027,SAM_047,0.333333333,0.698710588,0.478786275,0.503361828,Acetylcodeine
SAM_027,SAM_047,0.333333333,0.698710588,0.478786275,0.503361828,Acetaminophen
SAM_092,SAM_096,0.363636364,0.70520922,0.442671067,0.503227205,Caffeine
SAM_092,SAM_096,0.363636364,0.70520922,0.442671067,0.503227205,Meconine
SAM_092,SAM_096,0.363636364,0.70520922,0.442671067,0.503227205,Cocaine
SAM_092,SAM_096,0.363636364,0.70520922,0.442671067,0.503227205,Acetylcodeine
SAM_050,SAM_071,0.384615385,0.724758502,0.403091115,0.503144362,Ecgonidine methyl ester
SAM_050,SAM_071,0.384615385,0.724758502,0.403091115,0.503144362,Cocaine
SAM_050,SAM_071,0.384615385,0.724758502,0.403091115,0.503144362,Heroin
SAM_050,SAM_071,0.384615385,0.724758502,0.403091115,0.503144362,Ecgonine methyl ester
SAM_050,SAM_071,0.384615385,0.724758502,0.403091115,0.503144362,Phenacetin
SAM_008,SAM_022,0.333333333,0.666331485,0.508984994,0.502944288,Phenacetin
SAM_008,SAM_022,0.333333333,0.666331485,0.508984994,0.502944288,Cocaine
SAM_008,SAM_022,0.333333333,0.666331485,0.508984994,0.502944288,6-Monoacetylmorphine
SAM_031,SAM_069,0.375,0.626036271,0.507591862,0.502923202,Cocaine
SAM_031,SAM_069,0.375,0.626036271,0.507591862,0.502923202,Acetaminophen
SAM_031,SAM_069,0.375,0.626036271,0.507591862,0.502923202,6-Monoacetylmorphine
SAM_071,SAM_098,0.333333333,0.708517284,0.467917649,0.502902705,Tropacocaine
SAM_071,SAM_098,0.333333333,0.708517284,0.467917649,0.502902705,Ecgonidine methyl ester
SAM_071,SAM_098,0.333333333,0.708517284,0.467917649,0.502902705,Caffeine
SAM_071,SAM_098,0.333333333,0.708517284,0.467917649,0.502902705,Phenacetin
SAM_060,SAM_067,0.333333333,0.66000646,0.514901763,0.502868731,Caffeine
SAM_060,SAM_067,0.333333333,0.66000646,0.514901763,0.502868731,Acetaminophen
SAM_060,SAM_067,0.333333333,0.66000646,0.514901763,0.502868731,Diacetamate
SAM_063,SAM_086,0.363636364,0.676474352,0.469342895,0.502813121,Meconine
SAM_063,SAM_086,0.363636364,0.676474352,0.469342895,0.502813121,Caffeine
SAM_063,SAM_086,0.363636364,0.676474352,0.469342895,0.502813121,Acetylcodeine
SAM_063,SAM_086,0.363636364,0.676474352,0.469342895,0.502813121,Noscapine
SAM_070,SAM_086,0.4,0.658314081,0.451654705,0.502806246,Cocaine
SAM_070,SAM_086,0.4,0.658314081,0.451654705,0.502806246,Papaverine
SAM_070,SAM_086,0.4,0.658314081,0.451654705,0.502806246,Diacetamate
SAM_070,SAM_086,0.4,0.658314081,0.451654705,0.502806246,Noscapine
SAM_001,SAM_090,0.272727273,0.715015753,0.519613717,0.502623862,Meconine
SAM_001,SAM_090,0.272727273,0.715015753,0.519613717,0.502623862,Heroin
SAM_001,SAM_090,0.272727273,0.715015753,0.519613717,0.502623862,Papaverine
SAM_077,SAM_100,0.2,0.659298588,0.643619175,0.502399054,Ecgonine methyl ester
SAM_077,SAM_100,0.2,0.659298588,0.643619175,0.502399054,Hydrocotarnine
SAM_015,SAM_095,0.272727273,0.697727838,0.535148957,0.502200832,Heroin
SAM_015,SAM_095,0.272727273,0.697727838,0.535148957,0.502200832,Cocaine
SAM_015,SAM_095,0.272727273,0.697727838,0.535148957,0.502200832,6-Monoacetylmorphine
SAM_052,SAM_073,0.357142857,0.726284375,0.425444323,0.502182056,Cocaine
SAM_052,SAM_073,0.357142857,0.726284375,0.425444323,0.502182056,Hydrocotarnine
SAM_052,SAM_073,0.357142857,0.726284375,0.425444323,0.502182056,Meconine
SAM_052,SAM_073,0.357142857,0.726284375,0.425444323,0.502182056,Acetylcodeine
SAM_052,SAM_073,0.357142857,0.726284375,0.425444323,0.502182056,Phenacetin
SAM_025,SAM_027,0.333333333,0.720574815,0.454071988,0.502174165,Phenetidine
SAM_025,SAM_027,0.333333333,0.720574815,0.454071988,0.502174165,Meconine
SAM_025,SAM_027,0.333333333,0.720574815,0.454071988,0.502174165,Cocaine
SAM_025,SAM_027,0.333333333,0.720574815,0.454071988,0.502174165,Acetylthebaol
SAM_019,SAM_087,0.333333333,0.541830306,0.627139381,0.502031391,Ecgonidine methyl ester
SAM_019,SAM_087,0.333333333,0.541830306,0.627139381,0.502031391,Cocaine
SAM_032,SAM_068,0.375,0.66092679,0.471092993,0.502027458,Caffeine
SAM_032,SAM_068,0.375,0.66092679,0.471092993,0.502027458,Noscapine
SAM_032,SAM_068,0.375,0.66092679,0.471092993,0.502027458,Hydrocotarnine
SAM_008,SAM_074,0.272727273,0.704168517,0.52827848,0.501990294,Caffeine
SAM_008,SAM_074,0.272727273,0.704168517,0.52827848,0.501990294,Cocaine
SAM_008,SAM_074,0.272727273,0.704168517,0.52827848,0.501990294,Noscapine
SAM_086,SAM_090,0.4,0.671158809,0.436500358,0.501892529,Meconine
SAM_086,SAM_090,0.4,0.671158809,0.436500358,0.501892529,Heroin
SAM_086,SAM_090,0.4,0.671158809,0.436500358,0.501892529,Diacetamate
SAM_086,SAM_090,0.4,0.671158809,0.436500358,0.501892529,Papaverine
SAM_058,SAM_073,0.428571429,0.724031028,0.357423407,0.501882769,Diacetamate
SAM_058,SAM_073,0.428571429,0.724031028,0.357423407,0.501882769,Hydrocotarnine
SAM_058,SAM_073,0.428571429,0.724031028,0.357423407,0.501882769,Acetylcodeine
SAM_058,SAM_073,0.428571429,0.724031028,0.357423407,0.501882769,Acetaminophen
SAM_058,SAM_073,0.428571429,0.724031028,0.357423407,0.501882769,6-Monoacetylmorphine
SAM_058,SAM_073,0.428571429,0.724031028,0.357423407,0.501882769,Caffeine
SAM_008,SAM_030,0.3,0.694787118,0.510591895,0.501880993,Phenacetin
SAM_008,SAM_030,0.3,0.694787118,0.510591895,0.501880993,Cocaine
SAM_008,SAM_030,0.3,0.694787118,0.510591895,0.501880993,6-Monoacetylmorphine
SAM_001,SAM_049,0.363636364,0.705026494,0.438844848,0.501865991,Meconine
SAM_001,SAM_049,0.363636364,0.705026494,0.438844848,0.501865991,Caffeine
SAM_001,SAM_049,0.363636364,0.705026494,0.438844848,0.501865991,Heroin
SAM_001,SAM_049,0.363636364,0.705026494,0.438844848,0.501865991,Acetylcodeine
SAM_059,SAM_082,0.307692308,0.73228302,0.465333361,0.501405201,Meconine
SAM_059,SAM_082,0.307692308,0.73228302,0.465333361,0.501405201,Phenacetin
SAM_059,SAM_082,0.307692308,0.73228302,0.465333361,0.501405201,Acetylcodeine
SAM_059,SAM_082,0.307692308,0.73228302,0.465333361,0.501405201,Papaverine
SAM_041,SAM_071,0.3125,0.766461083,0.427117677,0.501277168,Ecgonidine methyl ester
SAM_041,SAM_071,0.3125,0.766461083,0.427117677,0.501277168,Benzoic acid
SAM_041,SAM_071,0.3125,0.766461083,0.427117677,0.501277168,Acetylcodeine
SAM_041,SAM_071,0.3125,0.766461083,0.427117677,0.501277168,Heroin
SAM_041,SAM_071,0.3125,0.766461083,0.427117677,0.501277168,Phenacetin
SAM_006,SAM_030,0.230769231,0.712798091,0.558330047,0.501209432,Phenacetin
SAM_006,SAM_030,0.230769231,0.712798091,0.558330047,0.501209432,6-Monoacetylmorphine
SAM_006,SAM_030,0.230769231,0.712798091,0.558330047,0.501209432,Hydrocotarnine
SAM_050,SAM_090,0.444444444,0.649829581,0.41173525,0.501100413,Meconine
SAM_050,SAM_090,0.444444444,0.649829581,0.41173525,0.501100413,Heroin
SAM_050,SAM_090,0.444444444,0.649829581,0.41173525,0.501100413,Diacetamate
SAM_050,SAM_090,0.444444444,0.649829581,0.41173525,0.501100413,Phenacetin
SAM_070,SAM_080,0.333333333,0.600269709,0.567426691,0.501014079,Cocaine
SAM_070,SAM_080,0.333333333,0.600269709,0.567426691,0.501014079,Acetaminophen
SAM_002,SAM_016,0.333333333,0.646856876,0.522061989,0.500963845,Meconine
SAM_002,SAM_016,0.333333333,0.646856876,0.522061989,0.500963845,Phenacetin
SAM_002,SAM_016,0.333333333,0.646856876,0.522061989,0.500963845,Papaverine
SAM_012,SAM_093,0.363636364,0.6650447,0.474362937,0.50074815,Caffeine
SAM_012,SAM_093,0.363636364,0.6650447,0.474362937,0.50074815,Cocaine
SAM_012,SAM_093,0.363636364,0.6650447,0.474362937,0.50074815,Acetylcodeine
SAM_012,SAM_093,0.363636364,0.6650447,0.474362937,0.50074815,Diacetamate
SAM_019,SAM_064,0.333333333,0.67581852,0.492819292,0.500578671,Ecgonidine methyl ester
SAM_019,SAM_064,0.333333333,0.67581852,0.492819292,0.500578671,Cinnamoylcocaine
SAM_019,SAM_064,0.333333333,0.67581852,0.492819292,0.500578671,6-Monoacetylmorphine
SAM_057,SAM_071,0.416666667,0.696042983,0.392205993,0.500544222,Ecgonidine methyl ester
SAM_057,SAM_071,0.416666667,0.696042983,0.392205993,0.500544222,Cocaine
SAM_057,SAM_071,0.416666667,0.696042983,0.392205993,0.500544222,Acetaminophen
SAM_057,SAM_071,0.416666667,0.696042983,0.392205993,0.500544222,Heroin
SAM_057,SAM_071,0.416666667,0.696042983,0.392205993,0.500544222,Caffeine
SAM_004,SAM_054,0.352941176,0.739567308,0.410452583,0.500081678,Ecgonidine methyl ester
SAM_004,SAM_054,0.352941176,0.739567308,0.410452583,0.500081678,Meconine
SAM_004,SAM_054,0.352941176,0.739567308,0.410452583,0.500081678,Heroin
SAM_004,SAM_054,0.352941176,0.739567308,0.410452583,0.500081678,6-Monoacetylmorphine
SAM_004,SAM_054,0.352941176,0.739567308,0.410452583,0.500081678,Papaverine
SAM_004,SAM_054,0.352941176,0.739567308,0.410452583,0.500081678,Phenacetin
SAM_022,SAM_050,0.333333333,0.660172987,0.506470286,0.500056983,Ecgonidine methyl ester
SAM_022,SAM_050,0.333333333,0.660172987,0.506470286,0.500056983,Cocaine
SAM_022,SAM_050,0.333333333,0.660172987,0.506470286,0.500056983,Phenacetin
SAM_016,SAM_043,0.357142857,0.675777348,0.468130329,0.500027979,Cocaine
SAM_016,SAM_043,0.357142857,0.675777348,0.468130329,0.500027979,Meconine
SAM_016,SAM_043,0.357142857,0.675777348,0.468130329,0.500027979,Acetylcodeine
SAM_016,SAM_043,0.357142857,0.675777348,0.468130329,0.500027979,Papaverine
SAM_016,SAM_043,0.357142857,0.675777348,0.468130329,0.500027979,Phenacetin
SAM_079,SAM_089,0.3125,0.74792541,0.440616615,0.499750034,Ecgonidine methyl ester
SAM_079,SAM_089,0.3125,0.74792541,0.440616615,0.499750034,Meconine
SAM_079,SAM_089,0.3125,0.74792541,0.440616615,0.499750034,Ecgonine methyl ester
SAM_079,SAM_089,0.3125,0.74792541,0.440616615,0.499750034,6-Monoacetylmorphine
SAM_079,SAM_089,0.3125,0.74792541,0.440616615,0.499750034,Papaverine
SAM_006,SAM_045,0.4,0.707821159,0.393497017,0.499369968,Triacetin
SAM_006,SAM_045,0.4,0.707821159,0.393497017,0.499369968,Hydrocotarnine
SAM_006,SAM_045,0.4,0.707821159,0.393497017,0.499369968,Acetylcodeine
SAM_006,SAM_045,0.4,0.707821159,0.393497017,0.499369968,Heroin
SAM_006,SAM_045,0.4,0.707821159,0.393497017,0.499369968,Caffeine
SAM_006,SAM_045,0.4,0.707821159,0.393497017,0.499369968,Phenacetin
SAM_007,SAM_057,0.4,0.67622588,0.423736105,0.499224816,Caffeine
SAM_007,SAM_057,0.4,0.67622588,0.423736105,0.499224816,Cocaine
SAM_007,SAM_057,0.4,0.67622588,0.423736105,0.499224816,Acetaminophen
SAM_007,SAM_057,0.4,0.67622588,0.423736105,0.499224816,Hydrocotarnine
SAM_043,SAM_048,0.25,0.752747731,0.494857748,0.499158386,Triacetin
SAM_043,SAM_048,0.25,0.752747731,0.494857748,0.499158386,Cocaine
SAM_043,SAM_048,0.25,0.752747731,0.494857748,0.499158386,Noscapine
SAM_043,SAM_048,0.25,0.752747731,0.494857748,0.499158386,6-Monoacetylmorphine
SAM_014,SAM_059,0.384615385,0.722500748,0.393558473,0.499158205,Ecgonidine methyl ester
SAM_014,SAM_059,0.384615385,0.722500748,0.393558473,0.499158205,Acetylcodeine
SAM_014,SAM_059,0.384615385,0.722500748,0.393558473,0.499158205,Heroin
SAM_014,SAM_059,0.384615385,0.722500748,0.393558473,0.499158205,6-Monoacetylmorphine
SAM_014,SAM_059,0.384615385,0.722500748,0.393558473,0.499158205,Caffeine
SAM_045,SAM_046,0.272727273,0.681651925,0.541682971,0.499117345,Triacetin
SAM_045,SAM_046,0.272727273,0.681651925,0.541682971,0.499117345,Heroin
SAM_045,SAM_046,0.272727273,0.681651925,0.541682971,0.499117345,Phenacetin
SAM_037,SAM_047,0.333333333,0.672960439,0.490662212,0.498902097,Ecgonine methyl ester
SAM_037,SAM_047,0.333333333,0.672960439,0.490662212,0.498902097,Caffeine
SAM_037,SAM_047,0.333333333,0.672960439,0.490662212,0.498902097,Acetylcodeine
